OrderID,OrderDate,ShipDate,ShipMode,CustomerID,ProductID,OrderCostPrice,OrderSellingPrice
5324,2022/09/18,2022/09/23,Second Class,TM-21010,OFF-PA-10004082,14,16
5325,2020/12/04,2020/12/09,Standard Class,TZ-21580,OFF-AR-10003723,14,17
5326,2020/12/04,2020/12/09,Standard Class,TZ-21580,FUR-FU-10004270,15,25
5327,2020/01/17,2020/01/22,Standard Class,SC-20260,OFF-AR-10003183,4,7
5328,2019/01/06,2019/01/08,Second Class,LS-17230,OFF-PA-10002005,16,19
5329,2020/03/05,2020/03/09,Standard Class,MV-18190,TEC-PH-10000149,16,32
5330,2021/12/25,2021/12/28,Second Class,BD-11620,OFF-BI-10001524,20,34
5331,2021/09/04,2021/09/08,Standard Class,CV-12295,FUR-FU-10004748,38,64
5332,2021/09/04,2021/09/08,Standard Class,CV-12295,OFF-BI-10001460,55,61
5333,2021/09/04,2021/09/08,Standard Class,CV-12295,OFF-SU-10002503,11,23
5334,2019/08/26,2019/09/01,Standard Class,KB-16315,FUR-FU-10001731,6,11
5335,2019/08/26,2019/09/01,Standard Class,KB-16315,OFF-PA-10002160,9,17
5336,2019/08/26,2019/09/01,Standard Class,KB-16315,OFF-PA-10002659,2,3
5337,2020/05/21,2020/05/25,Standard Class,ME-18010,OFF-BI-10001636,22,27
5338,2022/10/16,2022/10/21,Standard Class,AJ-10780,OFF-PA-10000062,246,308
5339,2020/11/09,2020/11/14,Second Class,DV-13465,OFF-ST-10002554,147,245
5340,2020/11/09,2020/11/14,Second Class,DV-13465,OFF-EN-10001509,7,12
5341,2020/11/09,2020/11/14,Second Class,DV-13465,TEC-AC-10002018,13,14
5342,2020/11/09,2020/11/14,Second Class,DV-13465,TEC-AC-10002637,450,900
5343,2019/11/21,2019/11/27,Standard Class,JK-15325,OFF-EN-10001509,1,2
5344,2019/11/21,2019/11/27,Standard Class,JK-15325,TEC-PH-10004922,188,268
5345,2020/10/11,2020/10/13,Second Class,SH-20395,TEC-AC-10002550,22,32
5346,2022/03/21,2022/03/23,Second Class,SC-20725,OFF-ST-10003208,436,726
5347,2022/03/21,2022/03/23,Second Class,SC-20725,OFF-BI-10003981,5,11
5348,2022/03/21,2022/03/23,Second Class,SC-20725,OFF-BI-10001031,8,9
5349,2020/01/04,2020/01/10,Standard Class,CS-12250,OFF-BI-10003676,19,32
5350,2020/01/04,2020/01/10,Standard Class,CS-12250,OFF-PA-10004082,32,40
5351,2022/12/09,2022/12/16,Standard Class,LH-16900,OFF-PA-10001019,115,144
5352,2021/09/06,2021/09/12,Standard Class,YC-21895,OFF-PA-10004665,34,42
5353,2021/09/06,2021/09/12,Standard Class,YC-21895,TEC-PH-10002447,165,330
5354,2021/09/03,2021/09/06,First Class,CY-12745,OFF-BI-10000014,79,87
5355,2019/05/13,2019/05/19,Standard Class,AH-10030,FUR-CH-10002439,196,279
5356,2019/05/13,2019/05/19,Standard Class,AH-10030,OFF-PA-10003063,6,8
5357,2021/09/29,2021/10/03,Standard Class,AR-10540,OFF-BI-10002982,25,27
5358,2019/08/05,2019/08/11,Standard Class,SS-20590,TEC-AC-10004510,13,16
5359,2019/08/05,2019/08/11,Standard Class,SS-20590,OFF-ST-10000321,8,16
5360,2019/08/05,2019/08/11,Standard Class,SS-20590,OFF-AR-10004602,28,46
5361,2022/04/14,2022/04/18,Standard Class,DW-13585,FUR-BO-10003433,159,198
5362,2022/06/09,2022/06/10,First Class,NC-18625,OFF-ST-10001496,649,721
5363,2021/12/29,2022/01/02,Standard Class,CD-11920,FUR-FU-10000672,56,71
5364,2021/12/29,2022/01/02,Standard Class,CD-11920,OFF-AP-10001293,66,82
5365,2019/01/18,2019/01/21,Second Class,DW-13195,OFF-AP-10000692,45,65
5366,2021/11/20,2021/11/24,Standard Class,EH-13990,TEC-PH-10004539,136,151
5367,2022/06/10,2022/06/15,Standard Class,BD-11320,TEC-PH-10002923,80,89
5368,2022/06/10,2022/06/15,Standard Class,BD-11320,OFF-LA-10004689,7,12
5369,2022/06/10,2022/06/15,Standard Class,BD-11320,OFF-ST-10001228,8,16
5370,2022/09/10,2022/09/13,First Class,KH-16630,OFF-PA-10003302,60,85
5371,2022/04/08,2022/04/12,Standard Class,NH-18610,FUR-FU-10004665,219,274
5372,2022/04/08,2022/04/12,Standard Class,NH-18610,FUR-FU-10004188,276,307
5373,2020/10/24,2020/10/30,Standard Class,AG-10495,OFF-PA-10003177,11,16
5374,2020/10/24,2020/10/30,Standard Class,AG-10495,FUR-TA-10002607,208,347
5375,2020/10/24,2020/10/30,Standard Class,AG-10495,OFF-PA-10001166,9,10
5376,2022/05/27,2022/05/31,Standard Class,RP-19855,TEC-AC-10004510,79,98
5377,2022/05/27,2022/05/31,Standard Class,RP-19855,OFF-AR-10004062,16,31
5378,2019/12/05,2019/12/07,First Class,NB-18655,OFF-EN-10000056,314,348
5379,2019/12/05,2019/12/07,First Class,NB-18655,OFF-ST-10001469,121,173
5380,2021/08/14,2021/08/18,Standard Class,JM-15580,OFF-PA-10000551,8,16
5381,2021/08/14,2021/08/18,Standard Class,JM-15580,TEC-MA-10000423,53,106
5382,2021/09/05,2021/09/07,Second Class,DM-13525,OFF-PA-10001870,21,26
5383,2021/09/05,2021/09/07,Second Class,DM-13525,OFF-FA-10001843,8,16
5384,2021/09/05,2021/09/07,Second Class,DM-13525,OFF-PA-10002036,6,10
5385,2022/06/26,2022/07/03,Standard Class,CC-12220,TEC-PH-10001760,251,358
5386,2022/06/26,2022/07/03,Standard Class,CC-12220,TEC-PH-10000673,328,546
5387,2022/03/12,2022/03/17,Standard Class,GA-14725,OFF-BI-10000829,28,40
5388,2022/02/18,2022/02/21,Second Class,CV-12805,TEC-PH-10001924,151,168
5389,2022/02/18,2022/02/21,Second Class,CV-12805,TEC-AC-10004864,88,110
5390,2022/02/18,2022/02/21,Second Class,CV-12805,OFF-LA-10004345,6,10
5391,2022/11/10,2022/11/12,Second Class,NC-18535,OFF-BI-10000088,16,26
5392,2019/11/19,2019/11/25,Standard Class,GR-14560,OFF-LA-10002787,11,23
5393,2019/11/19,2019/11/25,Standard Class,GR-14560,OFF-LA-10001569,9,10
5394,2019/11/19,2019/11/25,Standard Class,GR-14560,OFF-BI-10002429,192,213
5395,2019/11/19,2019/11/25,Standard Class,GR-14560,FUR-BO-10000362,513,1026
5396,2019/11/18,2019/11/21,Second Class,JG-15805,OFF-PA-10003016,20,22
5397,2021/09/24,2021/09/24,Same Day,EB-13750,FUR-FU-10002501,38,63
5398,2021/11/20,2021/11/27,Standard Class,MC-17605,OFF-AP-10003622,27,39
5399,2021/09/27,2021/10/02,Standard Class,BM-11650,OFF-BI-10002764,1,3
5400,2021/04/09,2021/04/14,Standard Class,HF-14995,FUR-BO-10001798,334,557
5401,2022/09/21,2022/09/23,First Class,ML-18265,TEC-AC-10000158,65,72
5402,2022/09/21,2022/09/23,First Class,ML-18265,TEC-AC-10000303,40,80
5403,2022/08/24,2022/08/29,Standard Class,AH-10195,OFF-BI-10003910,12,25
5404,2022/08/24,2022/08/29,Standard Class,AH-10195,OFF-BI-10000138,3,4
5405,2021/02/22,2021/02/26,Standard Class,TZ-21580,TEC-PH-10002398,401,446
5406,2021/02/22,2021/02/26,Standard Class,TZ-21580,TEC-AC-10003399,25,36
5407,2021/02/22,2021/02/26,Standard Class,TZ-21580,OFF-FA-10000992,5,11
5408,2022/12/08,2022/12/14,Standard Class,DM-13345,OFF-PA-10003022,79,88
5409,2022/12/08,2022/12/14,Standard Class,DM-13345,OFF-BI-10002854,13,22
5410,2022/12/08,2022/12/14,Standard Class,DM-13345,OFF-BI-10001670,81,90
5411,2022/12/08,2022/12/14,Standard Class,DM-13345,OFF-ST-10001837,26,43
5412,2022/09/18,2022/09/22,Standard Class,TS-21505,OFF-BI-10002012,9,10
5413,2022/09/18,2022/09/22,Standard Class,TS-21505,TEC-AC-10004992,91,101
5414,2021/09/11,2021/09/14,First Class,TB-21625,TEC-PH-10003171,112,225
5415,2022/09/23,2022/09/28,Standard Class,LC-16870,OFF-AP-10000390,37,73
5416,2022/09/23,2022/09/28,Standard Class,LC-16870,OFF-PA-10004888,10,21
5417,2022/09/23,2022/09/28,Standard Class,LC-16870,TEC-PH-10004188,32,40
5418,2019/10/06,2019/10/08,Second Class,AM-10360,OFF-BI-10004099,11,15
5419,2020/10/23,2020/10/26,First Class,JE-15715,OFF-PA-10004621,18,36
5420,2020/10/23,2020/10/26,First Class,JE-15715,TEC-PH-10002103,135,150
5421,2021/03/31,2021/04/02,Second Class,CS-11950,TEC-PH-10002789,140,281
5422,2021/03/31,2021/04/02,Second Class,CS-11950,TEC-AC-10003289,22,32
5423,2021/12/29,2022/01/02,Standard Class,PF-19225,OFF-BI-10000138,9,11
5424,2022/11/03,2022/11/05,Second Class,PJ-18835,OFF-PA-10001215,18,26
5425,2022/01/20,2022/01/26,Standard Class,JF-15490,OFF-AR-10001545,3,4
5426,2021/12/03,2021/12/06,First Class,NM-18520,TEC-AC-10003870,1485,1650
5427,2021/12/03,2021/12/06,First Class,NM-18520,FUR-FU-10001085,56,112
5428,2021/06/14,2021/06/14,Same Day,MH-17290,FUR-BO-10004218,479,599
5429,2021/09/02,2021/09/04,First Class,SZ-20035,OFF-ST-10003455,33,47
5430,2019/09/05,2019/09/07,First Class,PR-18880,FUR-FU-10001967,29,32
5431,2022/10/21,2022/10/25,Standard Class,FC-14245,OFF-AP-10000938,129,162
5432,2022/10/21,2022/10/25,Standard Class,FC-14245,OFF-PA-10002195,3,4
5433,2022/10/21,2022/10/25,Standard Class,FC-14245,OFF-BI-10002799,4,6
5434,2022/04/25,2022/04/29,Standard Class,LH-16750,OFF-AR-10000246,5,9
5435,2020/10/19,2020/10/24,Standard Class,RM-19675,OFF-AP-10000275,1477,1641
5436,2020/10/19,2020/10/24,Standard Class,RM-19675,TEC-AC-10000892,162,270
5437,2019/07/05,2019/07/08,First Class,DM-13525,FUR-FU-10001591,12,20
5438,2019/07/05,2019/07/08,First Class,DM-13525,OFF-BI-10001787,5,10
5439,2019/07/05,2019/07/08,First Class,DM-13525,FUR-FU-10003192,192,213
5440,2021/04/04,2021/04/09,Standard Class,EH-14185,OFF-BI-10004600,294,589
5441,2022/11/13,2022/11/18,Second Class,TC-21295,OFF-AR-10002335,2,2
5442,2022/09/09,2022/09/13,Standard Class,AI-10855,OFF-PA-10000859,6,6
5443,2020/04/17,2020/04/23,Standard Class,JM-15535,TEC-AC-10003198,90,100
5444,2020/04/17,2020/04/23,Standard Class,JM-15535,OFF-BI-10001900,37,62
5445,2020/04/17,2020/04/23,Standard Class,JM-15535,OFF-AR-10000614,8,11
5446,2021/07/25,2021/07/29,Standard Class,BE-11335,OFF-EN-10003040,15,21
5447,2021/08/26,2021/08/31,Standard Class,DR-12880,TEC-PH-10003442,30,33
5448,2021/08/26,2021/08/31,Standard Class,DR-12880,TEC-AC-10002800,175,250
5449,2019/09/12,2019/09/19,Standard Class,TA-21385,OFF-SU-10000157,179,358
5450,2019/09/12,2019/09/19,Standard Class,TA-21385,TEC-AC-10001542,46,57
5451,2019/09/12,2019/09/19,Standard Class,TA-21385,OFF-BI-10004519,232,332
5452,2019/09/12,2019/09/19,Standard Class,TA-21385,FUR-FU-10003464,37,41
5453,2021/07/22,2021/07/29,Standard Class,KN-16705,OFF-SU-10004261,78,86
5454,2022/05/19,2022/05/23,Standard Class,PJ-18835,OFF-PA-10004733,19,38
5455,2022/04/28,2022/05/02,Standard Class,MC-17605,OFF-ST-10001325,7,8
5456,2022/04/28,2022/05/02,Standard Class,MC-17605,OFF-AR-10003056,4,7
5457,2022/12/29,2023/01/02,Standard Class,BS-11755,OFF-FA-10000089,10,20
5458,2022/12/29,2023/01/02,Standard Class,BS-11755,FUR-FU-10004093,34,68
5459,2022/09/04,2022/09/06,Second Class,PK-19075,OFF-BI-10004022,8,13
5460,2022/09/04,2022/09/06,Second Class,PK-19075,FUR-TA-10001771,887,1478
5461,2019/03/21,2019/03/25,Standard Class,TS-21205,OFF-ST-10002301,8,16
5462,2022/09/28,2022/10/04,Standard Class,BD-11725,FUR-FU-10001706,6,9
5463,2019/01/19,2019/01/20,First Class,TS-21340,OFF-BI-10003676,16,32
5464,2019/01/19,2019/01/20,First Class,TS-21340,OFF-PA-10000659,39,56
5465,2019/01/19,2019/01/20,First Class,TS-21340,OFF-EN-10002504,87,109
5466,2019/01/19,2019/01/20,First Class,TS-21340,FUR-BO-10001972,163,181
5467,2019/02/14,2019/02/19,Second Class,ST-20530,OFF-PA-10000466,11,16
5468,2021/06/09,2021/06/14,Standard Class,DB-13210,FUR-CH-10002774,61,122
5469,2019/09/26,2019/09/27,First Class,KF-16285,FUR-CH-10000454,527,586
5470,2019/09/26,2019/09/27,First Class,KF-16285,OFF-PA-10004888,12,19
5471,2021/05/30,2021/06/04,Standard Class,JM-16195,OFF-AP-10003842,112,124
5472,2022/12/19,2022/12/23,Standard Class,TS-21505,FUR-FU-10000320,8,13
5473,2022/12/19,2022/12/23,Standard Class,TS-21505,OFF-ST-10002554,63,78
5474,2022/12/19,2022/12/23,Standard Class,TS-21505,FUR-BO-10000468,82,102
5475,2022/12/26,2022/12/26,Same Day,YC-21895,OFF-ST-10004459,375,751
5476,2022/06/15,2022/06/18,First Class,Dp-13240,OFF-LA-10002312,31,44
5477,2022/06/15,2022/06/18,First Class,Dp-13240,OFF-ST-10001291,51,85
5478,2022/06/15,2022/06/18,First Class,Dp-13240,OFF-PA-10003022,14,18
5479,2021/11/20,2021/11/24,Standard Class,SJ-20500,OFF-BI-10002133,77,128
5480,2019/03/31,2019/04/04,Standard Class,KB-16240,OFF-BI-10001097,2,2
5481,2022/10/08,2022/10/14,Standard Class,CS-12250,TEC-PH-10001336,93,103
5482,2022/10/08,2022/10/14,Standard Class,CS-12250,TEC-AC-10002305,18,-36
5483,2022/10/08,2022/10/14,Standard Class,CS-12250,TEC-AC-10003610,168,240
5484,2022/10/08,2022/10/14,Standard Class,CS-12250,OFF-ST-10002301,24,41
5485,2022/01/30,2022/02/04,Standard Class,EB-13870,FUR-CH-10002044,377,419
5486,2019/12/12,2019/12/17,Standard Class,PB-19150,OFF-EN-10001099,12,23
5487,2020/10/24,2020/10/29,Standard Class,MT-18070,OFF-BI-10004140,2,4
5488,2022/04/01,2022/04/04,Second Class,BF-11020,TEC-PH-10004897,12,24
5489,2022/04/01,2022/04/04,Second Class,BF-11020,OFF-LA-10000262,5,6
5490,2022/04/01,2022/04/04,Second Class,BF-11020,OFF-AP-10002222,15,21
5491,2022/04/01,2022/04/04,Second Class,BF-11020,FUR-CH-10003774,153,218
5492,2022/01/26,2022/01/27,First Class,CG-12520,OFF-ST-10000615,15,18
5493,2019/11/28,2019/11/28,Same Day,DH-13675,OFF-SU-10001225,6,7
5494,2019/11/28,2019/11/28,Same Day,DH-13675,OFF-LA-10002043,21,41
5495,2019/11/28,2019/11/28,Same Day,DH-13675,FUR-BO-10000330,370,411
5496,2020/09/04,2020/09/08,Standard Class,SC-20440,OFF-BI-10001249,5,8
5497,2022/06/12,2022/06/16,Standard Class,HG-15025,TEC-AC-10004469,58,64
5498,2022/07/15,2022/07/18,Second Class,MM-18055,OFF-AR-10001177,6,7
5499,2022/07/15,2022/07/18,Second Class,MM-18055,OFF-LA-10000634,6,8
5500,2022/07/15,2022/07/18,Second Class,MM-18055,TEC-AC-10004708,38,42
5501,2022/07/15,2022/07/18,Second Class,MM-18055,FUR-CH-10002084,598,664
5502,2022/07/15,2022/07/18,Second Class,MM-18055,OFF-PA-10004519,7,9
5503,2022/11/02,2022/11/06,Standard Class,TH-21115,FUR-FU-10001847,3,3
5504,2022/11/02,2022/11/06,Standard Class,TH-21115,OFF-AP-10001962,16,20
5505,2022/11/02,2022/11/06,Standard Class,TH-21115,OFF-EN-10003845,6,9
5506,2022/11/02,2022/11/06,Standard Class,TH-21115,TEC-PH-10001817,773,859
5507,2021/10/08,2021/10/08,Same Day,JE-15745,OFF-PA-10000167,56,62
5508,2021/04/08,2021/04/14,Standard Class,PG-18820,OFF-EN-10002973,13,18
5509,2020/10/08,2020/10/12,Standard Class,MB-17305,FUR-FU-10001588,88,146
5510,2022/05/15,2022/05/20,Standard Class,JD-16015,OFF-PA-10001736,34,57
5511,2022/05/15,2022/05/20,Standard Class,JD-16015,TEC-PH-10002185,9,11
5512,2019/02/24,2019/03/02,Standard Class,JH-15430,OFF-PA-10000174,16,33
5513,2019/02/24,2019/03/02,Standard Class,JH-15430,OFF-PA-10000069,21,23
5514,2020/05/30,2020/06/01,First Class,EN-13780,TEC-PH-10001795,144,240
5515,2020/05/30,2020/06/01,First Class,EN-13780,OFF-AP-10004540,96,160
5516,2020/05/30,2020/06/01,First Class,EN-13780,TEC-PH-10001527,64,129
5517,2021/11/18,2021/11/21,Second Class,KC-16255,TEC-AC-10003870,1056,1320
5518,2022/12/04,2022/12/09,Standard Class,MS-17980,FUR-CH-10004540,216,240
5519,2022/12/04,2022/12/09,Standard Class,MS-17980,FUR-FU-10004093,33,55
5520,2022/12/04,2022/12/09,Standard Class,MS-17980,OFF-AR-10000716,12,13
5521,2022/12/04,2022/12/09,Standard Class,MS-17980,OFF-PA-10002709,17,24
5522,2022/12/04,2022/12/09,Standard Class,MS-17980,TEC-AC-10000580,179,256
5523,2021/06/05,2021/06/07,First Class,CK-12205,OFF-BI-10000829,13,22
5524,2021/06/05,2021/06/07,First Class,CK-12205,OFF-AP-10004859,47,58
5525,2021/12/10,2021/12/12,First Class,SJ-20125,OFF-PA-10000575,56,80
5526,2022/04/30,2022/05/05,Standard Class,EA-14035,OFF-AR-10002804,7,10
5527,2022/04/24,2022/04/28,Standard Class,MG-17890,OFF-FA-10002676,2,2
5528,2020/05/08,2020/05/10,First Class,AB-10255,OFF-PA-10003465,34,38
5529,2020/03/31,2020/04/04,Standard Class,SC-20260,TEC-PH-10000011,56,80
5530,2022/08/06,2022/08/11,Standard Class,TB-21355,OFF-PA-10004381,58,115
5531,2022/12/02,2022/12/06,Standard Class,JK-16090,TEC-PH-10001795,1488,2480
5532,2021/06/06,2021/06/07,First Class,CK-12595,TEC-AC-10001109,126,180
5533,2021/06/06,2021/06/07,First Class,CK-12595,TEC-AC-10003038,16,27
5534,2021/06/06,2021/06/07,First Class,CK-12595,TEC-AC-10003174,259,323
5535,2021/06/06,2021/06/07,First Class,CK-12595,OFF-PA-10000157,42,60
5536,2021/06/06,2021/06/07,First Class,CK-12595,OFF-BI-10001721,51,64
5537,2021/06/06,2021/06/07,First Class,CK-12595,OFF-BI-10000591,8,12
5538,2021/06/06,2021/06/07,First Class,CK-12595,OFF-PA-10001534,9,13
5539,2020/04/13,2020/04/20,Standard Class,SS-20590,OFF-BI-10002071,12,17
5540,2022/05/22,2022/05/26,Standard Class,LE-16810,FUR-CH-10000513,109,182
5541,2022/05/22,2022/05/26,Standard Class,LE-16810,OFF-BI-10003274,1,2
5542,2022/05/22,2022/05/26,Standard Class,LE-16810,OFF-SU-10000381,18,22
5543,2021/12/19,2021/12/25,Standard Class,ES-14080,FUR-TA-10001086,228,456
5544,2021/12/19,2021/12/25,Standard Class,ES-14080,OFF-BI-10000174,5,10
5545,2021/12/19,2021/12/25,Standard Class,ES-14080,OFF-BI-10002103,3,5
5546,2022/09/22,2022/09/26,Standard Class,MG-17890,OFF-ST-10001590,61,67
5547,2022/09/07,2022/09/08,First Class,JM-16195,FUR-FU-10002396,20,25
5548,2022/09/07,2022/09/08,First Class,JM-16195,TEC-PH-10002807,63,127
5549,2019/11/28,2019/12/01,First Class,SG-20470,OFF-AP-10004859,35,44
5550,2019/11/28,2019/12/01,First Class,SG-20470,TEC-AC-10003447,70,140
5551,2019/11/12,2019/11/16,Standard Class,DB-12970,OFF-AR-10003183,1,3
5552,2019/11/12,2019/11/16,Standard Class,DB-12970,OFF-SU-10000432,12,17
5553,2019/11/12,2019/11/16,Standard Class,DB-12970,TEC-AC-10003832,40,80
5554,2019/11/12,2019/11/16,Standard Class,DB-12970,OFF-PA-10004100,33,36
5555,2019/11/12,2019/11/16,Standard Class,DB-12970,FUR-BO-10004467,61,68
5556,2022/10/02,2022/10/06,Second Class,JW-15220,FUR-FU-10002963,8,10
5557,2020/12/14,2020/12/18,Standard Class,KD-16495,FUR-FU-10003829,5,6
5558,2020/12/14,2020/12/18,Standard Class,KD-16495,OFF-AR-10003582,45,56
5559,2020/12/06,2020/12/10,Standard Class,IL-15100,OFF-PA-10000048,3,6
5560,2020/12/06,2020/12/10,Standard Class,IL-15100,OFF-ST-10000078,796,1326
5561,2020/12/06,2020/12/10,Standard Class,IL-15100,OFF-LA-10004853,9,15
5562,2022/03/31,2022/04/02,Second Class,JE-15610,OFF-BI-10001153,17,35
5563,2022/03/31,2022/04/02,Second Class,JE-15610,TEC-CO-10001449,2100,3000
5564,2022/03/31,2022/04/02,Second Class,JE-15610,OFF-BI-10000474,32,64
5565,2022/03/13,2022/03/13,Same Day,SU-20665,OFF-AR-10000799,18,19
5566,2022/03/13,2022/03/13,Same Day,SU-20665,TEC-MA-10002109,126,210
5567,2022/03/13,2022/03/13,Same Day,SU-20665,OFF-AR-10003338,24,
5568,2022/03/13,2022/03/13,Same Day,SU-20665,FUR-CH-10003606,45,90
5569,2022/03/13,2022/03/13,Same Day,SU-20665,TEC-CO-10001449,768,960
5570,2022/03/13,2022/03/13,Same Day,SU-20665,OFF-PA-10001934,12,16
5571,2022/03/13,2022/03/13,Same Day,SU-20665,TEC-PH-10001527,21,34
5572,2019/12/05,2019/12/09,Standard Class,EA-14035,OFF-PA-10001033,79,98
5573,2019/12/05,2019/12/09,Standard Class,EA-14035,OFF-BI-10003719,24,30
5574,2019/12/05,2019/12/09,Standard Class,EA-14035,OFF-PA-10003036,14,17
5575,2019/12/05,2019/12/09,Standard Class,EA-14035,TEC-PH-10001870,29,37
5576,2019/12/05,2019/12/09,Standard Class,EA-14035,TEC-PH-10001809,162,180
5577,2021/12/12,2021/12/16,Standard Class,RF-19840,FUR-FU-10004864,307,384
5578,2021/12/12,2021/12/16,Standard Class,RF-19840,OFF-AP-10002350,45,57
5579,2022/09/09,2022/09/14,Second Class,LC-17050,OFF-AR-10003829,5,7
5580,2022/09/09,2022/09/14,Second Class,LC-17050,FUR-CH-10003833,220,244
5581,2022/09/09,2022/09/14,Second Class,LC-17050,OFF-PA-10000143,43,48
5582,2022/10/04,2022/10/08,Standard Class,PS-18970,FUR-FU-10000076,18,20
5583,2021/05/09,2021/05/13,Standard Class,PS-18970,OFF-AR-10000462,5,8
5584,2019/12/15,2019/12/19,Second Class,JO-15280,FUR-FU-10003829,4,6
5585,2022/11/30,2022/12/04,Standard Class,VP-21730,OFF-ST-10002182,58,84
5586,2022/11/30,2022/12/04,Standard Class,VP-21730,TEC-PH-10001468,491,546
5587,2022/11/30,2022/12/04,Standard Class,VP-21730,OFF-ST-10001809,162,269
5588,2020/03/19,2020/03/20,First Class,GA-14725,OFF-FA-10001561,8,11
5589,2019/07/19,2019/07/24,Standard Class,EM-14140,OFF-BI-10001759,4,6
5590,2021/12/08,2021/12/11,Second Class,DB-13615,OFF-ST-10000615,27,34
5591,2021/12/08,2021/12/11,Second Class,DB-13615,OFF-ST-10003816,211,352
5592,2019/10/13,2019/10/18,Second Class,ML-17395,FUR-CH-10002880,148,246
5593,2019/10/13,2019/10/18,Second Class,ML-17395,OFF-BI-10004738,15,19
5594,2022/11/19,2022/11/25,Standard Class,JH-15430,OFF-BI-10003984,54,60
5595,2022/09/24,2022/09/24,Same Day,BP-11095,TEC-PH-10000984,235,392
5596,2022/09/24,2022/09/24,Same Day,BP-11095,TEC-PH-10001944,307,438
5597,2020/09/25,2020/09/29,Standard Class,SB-20185,OFF-BI-10002735,55,69
5598,2022/02/13,2022/02/20,Standard Class,SV-20785,OFF-SU-10001165,15,25
5599,2022/02/13,2022/02/20,Standard Class,SV-20785,OFF-AR-10000614,10,11
5600,2019/10/03,2019/10/03,Same Day,DO-13435,OFF-AR-10004010,34,56
5601,2019/10/03,2019/10/03,Same Day,DO-13435,OFF-EN-10004030,13,14
5602,2019/10/03,2019/10/03,Same Day,DO-13435,TEC-AC-10003023,100,142
5603,2021/08/27,2021/08/29,Second Class,TB-21355,OFF-ST-10003572,10,14
5604,2021/08/27,2021/08/29,Second Class,TB-21355,OFF-PA-10004353,64,80
5605,2020/12/03,2020/12/07,Standard Class,BS-11380,OFF-BI-10003718,531,590
5606,2021/09/20,2021/09/25,Standard Class,FM-14215,FUR-FU-10001546,14,17
5607,2021/09/20,2021/09/25,Standard Class,FM-14215,FUR-CH-10002880,79,98
5608,2022/03/25,2022/03/31,Standard Class,JL-15835,OFF-AR-10001547,9,11
5609,2020/12/06,2020/12/11,Standard Class,AF-10870,OFF-AP-10001626,5,8
5610,2022/08/31,2022/09/05,Standard Class,BG-11035,TEC-AC-10003033,330,660
5611,2020/10/05,2020/10/07,First Class,MB-17305,TEC-AC-10002323,48,53
5612,2022/08/18,2022/08/22,Standard Class,HW-14935,TEC-AC-10002049,760,844
5613,2022/08/18,2022/08/22,Standard Class,HW-14935,TEC-AC-10002253,898,1496
5614,2021/02/02,2021/02/07,Standard Class,AB-10105,OFF-ST-10003994,71,118
5615,2021/08/23,2021/08/27,Standard Class,JP-15460,OFF-AR-10002399,11,21
5616,2021/08/23,2021/08/27,Standard Class,JP-15460,OFF-AP-10002118,937,1041
5617,2021/08/23,2021/08/27,Standard Class,JP-15460,OFF-AR-10001954,23,29
5618,2022/06/30,2022/07/04,Standard Class,DV-13045,FUR-FU-10001591,18,20
5619,2020/09/18,2020/09/21,First Class,CM-12190,OFF-ST-10004186,222,444
5620,2021/09/25,2021/09/30,Standard Class,SC-20695,TEC-AC-10001908,450,500
